,8:30,8:45,8:30,8:30,8:15
,19US1 vs 19US4,,14F4 vs 14F2,,19US3 vs 19US2
,,,,,
Tue 10/7,Field 1,Field 2,Field 3,Field 4,Field 5
,6:15,6:15,6:15,6:15,6:15
,8U3 vs 8U9,8U4vs 8U8,SS4 vs SS1,12US3 vs 12US1,8U6 vs 8U1
,7:15,7:15,7:15,7:15,7:15
,10UF6 vs 10UF2,10UF4 vs 10UF9,,12US4 vs 12US2,13UF5 vs 13UF3
,8:30,8:30,8:30,8:15,8:30
,19US2 vs 19US1,,,,14F3 vs 14F1
,,,,,
Wed 10/8,Field 1,Field 2,Field 3,Field 4,Field 5
,6:15,6:15,6:15,6:15,6:15
,,,,,
,7:15,7:15,7:15,7:30,7:30
,,,,,
,8:15,8:30,8:15,8:45,8:45
,,,,,
,,,,,
Thu 10/9,Field 1,Field 2,Field 3,Field 4,Field 5
,6:15,6:15,6:15,6:15,6:15
,8U5 vs 8U1,8U9 vs 8U6,10UF10 vs 10UF8,SS3 vs SS4,12US2 vs 12US3
,7:15,7:15,7:30,7:15,7:15
,10UF1 vs 10UF7,10UF3 vs 10UF6,13UF5 vs 13UF6,,13UF1 vs 13UF2
,8:30,8:30,8:30,8:30,8:30
,13UF3 vs 13UF4,,,,19US4 vs 19US3
,,,,,
Sat 10/11,Field 1,Field 2,Field 3,Field 4,Field 5
,9:00,9:00,9:00,9:00,9:00
,8U2 vs 8U9,8U3 vs 8U4,8U5 vs 8U6,SS3 vs SS1,SS2 vs SS6
,10:00,10:00,10:00,10:00,10:00
,10UF10 vs 10UF2,14F2vs 14F3,13UF3 vs 13UF6,8U7 vs 8U8,SS4 vs SS5
,11:15,11:15,11:15,11:00,11:00
,10UF6 vs 10UF7,10UF8 vs 10UF5,13UF4 vs 13UF1,13UF2 vs 13UF7,12US2 vs 12US4
,12:30,12:30,12:30,12:15,12:00
,10UF4 vs 10UF1,10UF9 vs 10UF3,,14F4 vs 14F1,12US3 vs 12US1
,1:45,1:30,1:45,1:30,1:00
,,,,,
Mon 10/13,Field 1,Field 2,Field 3,Field 4,Field 5
,6:15,6:15,6:15,6:15,6:15
,8U4 vs 8U5,SS6 vs SS1,8U9 vs 8U3,8U6 vs 8U7,10UF1 vs 10UF10
,7:15,7:15,7:15,7:15,7:30
,13UF2 vs 13UF5,,10UF7 vs 10UF2,14F1 vs 14F2,12US3 vs 12US1
,8:30,8:30,8:30,8:30,8:30
,19US1 vs 19US4,,13UF7 vs 13UF4,,19US3 vs 19US2
,,,,,
Tue 10/14,Field 1,Field 2,Field 3,Field 4,Field 5
,6:15,6:15,6:15,6:15,6:15
,10UF8 vs 10UF9,8U2 vs 8U3,SS3 vs SS4,8U8 vs 8U9,10UF5 vs 10UF10
,7:30,7:15,7:15,7:15,7:30
,19US4 vs 19US2,13UF3 vs 13UF1,,10UF3 vs 10UF6,14F3 vs 14F4
,8:45,8:30,8:30,8:30,8:45
,,,,,
,,,,,
Wed 10/15,Field 1,Field 2,Field 3,Field 4,Field 5
,6:15,6:15,6:15,6:15,6:15
,,,,,
,7:15,7:15,7:15,7:30,7:30
,,,,,
,8:15,8:30,8:15,8:45,8:45
,,,,,
,,,,,
Thu 10/16,Field 1,Field 2,Field 3,Field 4,Field 5
,6:15,6:15,6:15,6:15,6:15
,10UF5 vs 10UF9,SS2 vs SS5,8U8 vs 8U7,8U5 vs 8U2,12US4 vs 12US2
,7:30,7:15,7:15,7:15,7:15
,10UF8 vs 10UF4,,10UF3 vs 10UF2,10UF6 vs 10UF1,13UF6 vs 13UF4
,8:45,8:30,8:30,8:30,8:45
,19US3 vs 19US1,,,13UF7 vs 13UF1,
,,,,,
Sat 10/18,Field 1,Field 2,Field 3,Field 4,Field 5
,9:00,9:00,9:00,9:00,9:00
,8U4 vs 8U6,8U3 vs 8U7,8U9 vs 8U1,SS1 vs SS3,SS2 vs SS6
,10:00,10:00,10:00,10:00,10:00
,10UF2 vs 10UF4,14F3vs 14F2,13UF2 vs 13UF3,8U8 vs 8U2,SS4 vs SS5
,11:15,11:15,11:15,11:00,11:00
,10UF6 vs 10UF5,10UF1 vs 10UF9,13UF7 vs 13UF5,13UF6 vs 13UF1,12US2 vs 12US1
,12:30,12:30,12:30,12:15,12:00
,10UF3 vs 10UF8,10UF10 vs 10UF7,,14F4 vs 14F1,12US3 vs 12US4
,1:45,1:30,1:45,1:30,1:00
